1,0.39814814814814814,0.0,0.1917808219178082
0,0.8693693693693694,0.2651162790697674,0.8464912280701754
0,0.5935828877005348,0.027777777777777776,0.3160621761658031
1,0.5445026178010471,0.0,0.24257425742574257
1,0.32950191570881227,0.0,0.16117216117216118
1,0.5903083700440529,0.0,0.30165289256198347
0,0.7597765363128491,0.11046511627906977,0.484304932735426
1,0.5161290322580645,0.0,0.2708333333333333
1,0.44086021505376344,0.0,0.22395833333333334
0,0.9794520547945206,0.6546762589928058,0.9
0,0.9513888888888888,0.35766423357664234,0.8940397350993378
0,0.9764705882352941,0.37423312883435583,0.8232044198895028
0,0.8117647058823529,0.17177914110429449,0.45977011494252873
1,0.4411764705882353,0.0,0.3055555555555556
1,0.4888888888888889,0.0,0.2826086956521739
0,0.813953488372093,0.620253164556962,0.7888888888888889
1,0.6111111111111112,0.0,0.3246753246753247
0,1.0,0.9294117647058824,1.0
0,0.634020618556701,0.0,0.36893203883495146
0,0.5829383886255924,0.014705882352941176,0.4166666666666667
0,0.6379310344827587,0.27111111111111114,0.4898785425101215
1,0.42038216560509556,0.0,0.21875
0,0.6877637130801688,0.017391304347826087,0.5163934426229508
0,0.6766467065868264,0.0625,0.4725274725274725
0,0.7692307692307693,0.4246575342465753,0.6064516129032258
0,0.7122641509433962,0.01951219512195122,0.536697247706422
0,0.6299212598425197,0.2591093117408907,0.39436619718309857
0,0.7157360406091371,0.0,0.3431372549019608
1,0.3320610687022901,0.0,0.15302491103202848
0,0.7172131147540983,0.03375527426160337,0.4559386973180077
0,0.8782608695652174,0.32286995515695066,0.82
0,0.5298013245033113,0.2983050847457627,0.45
1,0.5721153846153846,0.0,0.22935779816513763
1,0.319672131147541,0.0,0.16535433070866143
1,0.53,0.0,0.26046511627906976
0,0.78,0.5699481865284974,0.6699029126213593
1,0.6526946107784432,0.0,0.3551912568306011
1,0.4439461883408072,0.0,0.23376623376623376
0,0.6650246305418719,0.09693877551020408,0.3492647058823529
0,0.7281553398058253,0.0,0.3476190476190476
0,0.7620481927710844,0.16923076923076924,0.5677233429394812
0,0.9470198675496688,0.11805555555555555,0.774390243902439
0,0.3684210526315789,0.0,0.19298245614035087
1,0.5328947368421053,0.0,0.21818181818181817
1,0.6184971098265896,0.0,0.26666666666666666
1,0.5103092783505154,0.0,0.22110552763819097
1,0.5798319327731093,0.0,0.2289156626506024
1,0.40703517587939697,0.0,0.1722488038277512
1,0.5154639175257731,0.0,0.23684210526315788
0,0.5845410628019324,0.005,0.29493087557603687
0,0.6171875,0.09090909090909091,0.5037593984962406
0,1.0,0.717741935483871,0.9117647058823529
0,0.9916666666666667,0.8053097345132744,0.9923076923076923
1,0.550561797752809,0.0,0.2833333333333333
1,0.41935483870967744,0.0,0.2616822429906542
0,0.8351648351648352,0.0,0.6470588235294118
0,0.9270833333333334,0.06741573033707865,0.85
1,0.4928909952606635,0.0,0.2350230414746544
0,0.7087378640776699,0.19095477386934673,0.6619718309859155
0,0.8633879781420765,0.11931818181818182,0.7911111111111111
0,0.9606060606060606,0.8173374613003096,0.9298245614035088
1,0.4380165289256198,0.0,0.2230769230769231
0,0.7336683417085427,0.015625,0.4900990099009901
0,0.5138888888888888,0.0,0.25203252032520324
1,0.4861111111111111,0.0,0.22767857142857142
0,0.8451882845188284,0.23706896551724138,0.6437246963562753
0,0.485,0.0,0.24271844660194175
0,0.9506726457399103,0.7222222222222222,0.8395061728395061
0,0.551219512195122,0.19696969696969696,0.2830188679245283
1,0.3612565445026178,0.0,0.16176470588235295
